season,game_id,team,team_abbr,three_pa
2002,220612017,Los Angeles Lakers,LAL,19
2002,220612017,New Jersey Nets,NJ,9
2002,220609017,Los Angeles Lakers,LAL,16
2002,220609017,New Jersey Nets,NJ,12
2002,220607013,New Jersey Nets,NJ,22
2002,220607013,Los Angeles Lakers,LAL,16
2002,220605013,New Jersey Nets,NJ,16
2002,220605013,Los Angeles Lakers,LAL,10
2002,220602023,Los Angeles Lakers,LAL,17
2002,220602023,Sacramento Kings,SAC,20
2002,220531002,New Jersey Nets,NJ,10
2002,220531002,Boston Celtics,BOS,30
2002,220531013,Sacramento Kings,SAC,19
2002,220531013,Los Angeles Lakers,LAL,15
2002,220529017,Boston Celtics,BOS,32
2002,220529017,New Jersey Nets,NJ,17
2002,220528023,Los Angeles Lakers,LAL,17
2002,220528023,Sacramento Kings,SAC,9
2002,220527002,New Jersey Nets,NJ,21
2002,220527002,Boston Celtics,BOS,20
2002,220526013,Sacramento Kings,SAC,19
2002,220526013,Los Angeles Lakers,LAL,26
2002,220525002,New Jersey Nets,NJ,20
2002,220525002,Boston Celtics,BOS,16
2002,220524013,Sacramento Kings,SAC,16
2002,220524013,Los Angeles Lakers,LAL,31
2002,220521017,Boston Celtics,BOS,23
2002,220521017,New Jersey Nets,NJ,23
2002,220520023,Los Angeles Lakers,LAL,19
2002,220520023,Sacramento Kings,SAC,12
2002,220519017,Boston Celtics,BOS,29
2002,220519017,New Jersey Nets,NJ,14
2002,220518023,Los Angeles Lakers,LAL,20
2002,220518023,Sacramento Kings,SAC,6
2002,220515017,Charlotte Hornets,CHA,15
2002,220515017,New Jersey Nets,NJ,15
2002,220514008,Boston Celtics,BOS,17
2002,220514008,Detroit Pistons,DET,27
2002,220514013,San Antonio Spurs,SA,13
2002,220514013,Los Angeles Lakers,LAL,14
2002,220513023,Dallas Mavericks,DAL,18
2002,220513023,Sacramento Kings,SAC,17
2002,220512024,Los Angeles Lakers,LAL,16
2002,220512024,San Antonio Spurs,SA,11
2002,220512002,Detroit Pistons,DET,31
2002,220512002,Boston Celtics,BOS,19
2002,220512003,New Jersey Nets,NJ,19
2002,220512003,Charlotte Hornets,CHA,21
2002,220511006,Sacramento Kings,SAC,15
2002,220511006,Dallas Mavericks,DAL,23
2002,220510024,Los Angeles Lakers,LAL,12
2002,220510024,San Antonio Spurs,SA,17
2002,220510002,Detroit Pistons,DET,20
2002,220510002,Boston Celtics,BOS,19
2002,220509006,Sacramento Kings,SAC,16
2002,220509006,Dallas Mavericks,DAL,25
2002,220509003,New Jersey Nets,NJ,16
2002,220509003,Charlotte Hornets,CHA,10
2002,220508008,Boston Celtics,BOS,18
2002,220508008,Detroit Pistons,DET,29
2002,220507017,Charlotte Hornets,CHA,13
2002,220507017,New Jersey Nets,NJ,11
2002,220507013,San Antonio Spurs,SA,14
2002,220507013,Los Angeles Lakers,LAL,14
2002,220506023,Dallas Mavericks,DAL,19
2002,220506023,Sacramento Kings,SAC,21
2002,220505008,Boston Celtics,BOS,19
2002,220505008,Detroit Pistons,DET,25
2002,220505013,San Antonio Spurs,SA,18
2002,220505013,Los Angeles Lakers,LAL,21
2002,220505017,Charlotte Hornets,CHA,12
2002,220505017,New Jersey Nets,NJ,6
2002,220504023,Dallas Mavericks,DAL,23
2002,220504023,Sacramento Kings,SAC,18
2002,220503024,Seattle SuperSonics,SEA,22
2002,220503024,San Antonio Spurs,SA,15
2002,220503002,Philadelphia 76ers,PHI,14
2002,220503002,Boston Celtics,BOS,29
2002,220502008,Toronto Raptors,TOR,12
2002,220502008,Detroit Pistons,DET,15
2002,220502017,Indiana Pacers,IND,19
2002,220502017,New Jersey Nets,NJ,15
2002,220501020,Boston Celtics,BOS,29
2002,220501020,Philadelphia 76ers,PHI,12
2002,220501025,San Antonio Spurs,SA,16
2002,220501025,Seattle SuperSonics,SEA,14
2002,220430011,New Jersey Nets,NJ,9
2002,220430011,Indiana Pacers,IND,9
2002,220430019,Charlotte Hornets,CHA,9
2002,220430019,Orlando Magic,ORL,21
2002,220429026,Sacramento Kings,SAC,15
2002,220429026,Utah Jazz,UTAH,12
2002,220429028,Detroit Pistons,DET,20
2002,220429028,Toronto Raptors,TOR,11
2002,220428022,Los Angeles Lakers,LAL,20
2002,220428022,Portland Trail Blazers,POR,17
2002,220428016,Dallas Mavericks,DAL,24
2002,220428016,Minnesota Timberwolves,MIN,17
2002,220428020,Boston Celtics,BOS,30
2002,220428020,Philadelphia 76ers,PHI,11
2002,220427028,Detroit Pistons,DET,19
2002,220427028,Toronto Raptors,TOR,8
2002,220427025,San Antonio Spurs,SA,11
2002,220427025,Seattle SuperSonics,SEA,10
2002,220427026,Sacramento Kings,SAC,16
2002,220427026,Utah Jazz,UTAH,19
2002,220427019,Charlotte Hornets,CHA,10
2002,220427019,Orlando Magic,ORL,23
2002,220426011,New Jersey Nets,NJ,13
2002,220426011,Indiana Pacers,IND,11
2002,220425002,Philadelphia 76ers,PHI,15
2002,220425002,Boston Celtics,BOS,19
2002,220425013,Portland Trail Blazers,POR,18
2002,220425013,Los Angeles Lakers,LAL,19
2002,220424006,Minnesota Timberwolves,MIN,8
2002,220424006,Dallas Mavericks,DAL,22
2002,220424008,Toronto Raptors,TOR,10
2002,220424008,Detroit Pistons,DET,21
2002,220423003,Orlando Magic,ORL,16
2002,220423003,Charlotte Hornets,CHA,10
2002,220423023,Utah Jazz,UTAH,6
2002,220423023,Sacramento Kings,SAC,22
2002,220422024,Seattle SuperSonics,SEA,7
2002,220422024,San Antonio Spurs,SA,17
2002,220422017,Indiana Pacers,IND,11
2002,220422017,New Jersey Nets,NJ,12
2002,220421008,Toronto Raptors,TOR,12
2002,220421008,Detroit Pistons,DET,19
2002,220421013,Portland Trail Blazers,POR,19
2002,220421013,Los Angeles Lakers,LAL,20
2002,220421006,Minnesota Timberwolves,MIN,13
2002,220421006,Dallas Mavericks,DAL,23
2002,220421002,Philadelphia 76ers,PHI,13
2002,220421002,Boston Celtics,BOS,18
2002,220420003,Orlando Magic,ORL,6
2002,220420003,Charlotte Hornets,CHA,10
2002,220420024,Seattle SuperSonics,SEA,8
2002,220420024,San Antonio Spurs,SA,15
2002,220420017,Indiana Pacers,IND,9
2002,220420017,New Jersey Nets,NJ,11
2002,220420023,Utah Jazz,UTAH,9
2002,220420023,Sacramento Kings,SAC,18
2003,230615024,New Jersey Nets,NJ,21
2003,230615024,San Antonio Spurs,SA,15
2003,230613017,San Antonio Spurs,SA,9
2003,230613017,New Jersey Nets,NJ,16
2003,230611017,San Antonio Spurs,SA,18
2003,230611017,New Jersey Nets,NJ,9
2003,230608017,San Antonio Spurs,SA,10
2003,230608017,New Jersey Nets,NJ,13
2003,230606024,New Jersey Nets,NJ,11
2003,230606024,San Antonio Spurs,SA,13
2003,230604024,New Jersey Nets,NJ,13
2003,230604024,San Antonio Spurs,SA,10
2003,230529006,San Antonio Spurs,SA,19
2003,230529006,Dallas Mavericks,DAL,18
2003,230527024,Dallas Mavericks,DAL,22
2003,230527024,San Antonio Spurs,SA,22
2003,230525006,San Antonio Spurs,SA,23
2003,230525006,Dallas Mavericks,DAL,31
2003,230524017,Detroit Pistons,DET,14
2003,230524017,New Jersey Nets,NJ,10
2003,230523006,San Antonio Spurs,SA,15
2003,230523006,Dallas Mavericks,DAL,19
2003,230522017,Detroit Pistons,DET,11
2003,230522017,New Jersey Nets,NJ,8
2003,230521024,Dallas Mavericks,DAL,30
2003,230521024,San Antonio Spurs,SA,11
2003,230520008,New Jersey Nets,NJ,8
2003,230520008,Detroit Pistons,DET,14
2003,230519024,Dallas Mavericks,DAL,16
2003,230519024,San Antonio Spurs,SA,20
2003,230518008,New Jersey Nets,NJ,10
2003,230518008,Detroit Pistons,DET,12
2003,230517006,Sacramento Kings,SAC,25
2003,230517006,Dallas Mavericks,DAL,20
2003,230516020,Detroit Pistons,DET,29
2003,230516020,Philadelphia 76ers,PHI,9
2003,230515023,Dallas Mavericks,DAL,26
2003,230515023,Sacramento Kings,SAC,17
2003,230515013,San Antonio Spurs,SA,9
2003,230515013,Los Angeles Lakers,LAL,18
2003,230514008,Philadelphia 76ers,PHI,7
2003,230514008,Detroit Pistons,DET,22
2003,230513024,Los Angeles Lakers,LAL,22
2003,230513024,San Antonio Spurs,SA,8
2003,230513006,Sacramento Kings,SAC,18
2003,230513006,Dallas Mavericks,DAL,23
2003,230512002,New Jersey Nets,NJ,22
2003,230512002,Boston Celtics,BOS,23
2003,230511020,Detroit Pistons,DET,21
2003,230511020,Philadelphia 76ers,PHI,8
2003,230511023,Dallas Mavericks,DAL,20
2003,230511023,Sacramento Kings,SAC,21
2003,230511013,San Antonio Spurs,SA,18
2003,230511013,Los Angeles Lakers,LAL,16
2003,230510020,Detroit Pistons,DET,21
2003,230510020,Philadelphia 76ers,PHI,9
2003,230510023,Dallas Mavericks,DAL,42
2003,230510023,Sacramento Kings,SAC,26
2003,230509002,New Jersey Nets,NJ,11
2003,230509002,Boston Celtics,BOS,24
2003,230509013,San Antonio Spurs,SA,11
2003,230509013,Los Angeles Lakers,LAL,13
2003,230508006,Sacramento Kings,SAC,22
2003,230508006,Dallas Mavericks,DAL,32
2003,230508008,Philadelphia 76ers,PHI,12
2003,230508008,Detroit Pistons,DET,22
2003,230507024,Los Angeles Lakers,LAL,23
2003,230507024,San Antonio Spurs,SA,14
2003,230507017,Boston Celtics,BOS,19
2003,230507017,New Jersey Nets,NJ,10
2003,230506006,Sacramento Kings,SAC,21
2003,230506006,Dallas Mavericks,DAL,24
2003,230506008,Philadelphia 76ers,PHI,9
2003,230506008,Detroit Pistons,DET,24
2003,230505024,Los Angeles Lakers,LAL,15
2003,230505024,San Antonio Spurs,SA,14
2003,230505017,Boston Celtics,BOS,28
2003,230505017,New Jersey Nets,NJ,18
2003,230504006,Portland Trail Blazers,POR,19
2003,230504006,Dallas Mavericks,DAL,20
2003,230504008,Orlando Magic,ORL,21
2003,230504008,Detroit Pistons,DET,19
2003,230502003,Philadelphia 76ers,PHI,20
2003,230502003,New Orleans Hornets,NO,16
2003,230502022,Dallas Mavericks,DAL,17
2003,230502022,Portland Trail Blazers,POR,9
2003,230502019,Detroit Pistons,DET,23
2003,230502019,Orlando Magic,ORL,18
2003,230501013,Minnesota Timberwolves,MIN,12
2003,230501013,Los Angeles Lakers,LAL,20
2003,230501002,Indiana Pacers,IND,31
2003,230501002,Boston Celtics,BOS,25
2003,230501015,New Jersey Nets,NJ,16
2003,230501015,Milwaukee Bucks,MIL,9
2003,230501021,San Antonio Spurs,SA,24
2003,230501021,Phoenix Suns,PHX,22
2003,230430008,Orlando Magic,ORL,18
2003,230430008,Detroit Pistons,DET,23
2003,230430023,Utah Jazz,UTAH,6
2003,230430023,Sacramento Kings,SAC,10
2003,230430006,Portland Trail Blazers,POR,25
2003,230430006,Dallas Mavericks,DAL,11
2003,230430020,New Orleans Hornets,NO,17
2003,230430020,Philadelphia 76ers,PHI,10
2003,230429011,Boston Celtics,BOS,25
2003,230429011,Indiana Pacers,IND,12
2003,230429016,Los Angeles Lakers,LAL,23
2003,230429016,Minnesota Timberwolves,MIN,12
2003,230429017,Milwaukee Bucks,MIL,18
2003,230429017,New Jersey Nets,NJ,14
2003,230429024,Phoenix Suns,PHX,12
2003,230429024,San Antonio Spurs,SA,8
2003,230428026,Sacramento Kings,SAC,15
2003,230428026,Utah Jazz,UTAH,3
2003,230428003,Philadelphia 76ers,PHI,13
2003,230428003,New Orleans Hornets,NO,19
2003,230427021,San Antonio Spurs,SA,12
2003,230427021,Phoenix Suns,PHX,12
2003,230427019,Detroit Pistons,DET,18
2003,230427019,Orlando Magic,ORL,16
2003,230427022,Dallas Mavericks,DAL,20
2003,230427022,Portland Trail Blazers,POR,15
2003,230427002,Indiana Pacers,IND,8
2003,230427002,Boston Celtics,BOS,27
2003,230427013,Minnesota Timberwolves,MIN,27
2003,230427013,Los Angeles Lakers,LAL,20
2003,230426026,Sacramento Kings,SAC,20
2003,230426026,Utah Jazz,UTAH,3
2003,230426003,Philadelphia 76ers,PHI,14
2003,230426003,New Orleans Hornets,NO,23
2003,230426015,New Jersey Nets,NJ,10
2003,230426015,Milwaukee Bucks,MIL,24
2003,230425019,Detroit Pistons,DET,15
2003,230425019,Orlando Magic,ORL,13
2003,230425022,Dallas Mavericks,DAL,29
2003,230425022,Portland Trail Blazers,POR,17
2003,230425021,San Antonio Spurs,SA,15
2003,230425021,Phoenix Suns,PHX,15
2003,230424013,Minnesota Timberwolves,MIN,14
2003,230424013,Los Angeles Lakers,LAL,26
2003,230424015,New Jersey Nets,NJ,18
2003,230424015,Milwaukee Bucks,MIL,19
2003,230424002,Indiana Pacers,IND,13
2003,230424002,Boston Celtics,BOS,23
2003,230423006,Portland Trail Blazers,POR,16
2003,230423006,Dallas Mavericks,DAL,25
2003,230423008,Orlando Magic,ORL,17
2003,230423008,Detroit Pistons,DET,14
2003,230423020,New Orleans Hornets,NO,14
2003,230423020,Philadelphia 76ers,PHI,6
2003,230422016,Los Angeles Lakers,LAL,25
2003,230422016,Minnesota Timberwolves,MIN,14
2003,230422017,Milwaukee Bucks,MIL,15
2003,230422017,New Jersey Nets,NJ,13
2003,230421011,Boston Celtics,BOS,26
2003,230421011,Indiana Pacers,IND,21
2003,230421023,Utah Jazz,UTAH,14
2003,230421023,Sacramento Kings,SAC,14
2003,230421024,Phoenix Suns,PHX,17
2003,230421024,San Antonio Spurs,SA,23
2003,230420020,New Orleans Hornets,NO,14
2003,230420020,Philadelphia 76ers,PHI,11
2003,230420016,Los Angeles Lakers,LAL,19
2003,230420016,Minnesota Timberwolves,MIN,5
2003,230420008,Orlando Magic,ORL,11
2003,230420008,Detroit Pistons,DET,22
2003,230419023,Utah Jazz,UTAH,8
2003,230419023,Sacramento Kings,SAC,12
2003,230419006,Portland Trail Blazers,POR,18
2003,230419006,Dallas Mavericks,DAL,18
2003,230419024,Phoenix Suns,PHX,16
2003,230419024,San Antonio Spurs,SA,24
2003,230419011,Boston Celtics,BOS,23
2003,230419011,Indiana Pacers,IND,21
2003,230419017,Milwaukee Bucks,MIL,17
2003,230419017,New Jersey Nets,NJ,15
2004,240615008,Los Angeles Lakers,LAL,16
2004,240615008,Detroit Pistons,DET,14
2004,240613008,Los Angeles Lakers,LAL,16
2004,240613008,Detroit Pistons,DET,13
2004,240610008,Los Angeles Lakers,LAL,27
2004,240610008,Detroit Pistons,DET,15
2004,240608013,Detroit Pistons,DET,12
2004,240608013,Los Angeles Lakers,LAL,17
2004,240606013,Detroit Pistons,DET,12
2004,240606013,Los Angeles Lakers,LAL,13
2004,240601008,Indiana Pacers,IND,21
2004,240601008,Detroit Pistons,DET,9
2004,240531013,Minnesota Timberwolves,MIN,9
2004,240531013,Los Angeles Lakers,LAL,21
2004,240530011,Detroit Pistons,DET,10
2004,240530011,Indiana Pacers,IND,21
2004,240529016,Los Angeles Lakers,LAL,22
2004,240529016,Minnesota Timberwolves,MIN,12
2004,240528008,Indiana Pacers,IND,16
2004,240528008,Detroit Pistons,DET,19
2004,240527013,Minnesota Timberwolves,MIN,17
2004,240527013,Los Angeles Lakers,LAL,17
2004,240526008,Indiana Pacers,IND,19
2004,240526008,Detroit Pistons,DET,10
2004,240525013,Minnesota Timberwolves,MIN,22
2004,240525013,Los Angeles Lakers,LAL,15
2004,240524011,Detroit Pistons,DET,5
2004,240524011,Indiana Pacers,IND,20
2004,240523016,Los Angeles Lakers,LAL,18
2004,240523016,Minnesota Timberwolves,MIN,21
2004,240522011,Detroit Pistons,DET,12
2004,240522011,Indiana Pacers,IND,15
2004,240521016,Los Angeles Lakers,LAL,15
2004,240521016,Minnesota Timberwolves,MIN,16
2004,240520008,New Jersey Nets,NJ,16
2004,240520008,Detroit Pistons,DET,21
2004,240519016,Sacramento Kings,SAC,19
2004,240519016,Minnesota Timberwolves,MIN,10
2004,240518014,Indiana Pacers,IND,15
2004,240518014,Miami Heat,MIA,12
2004,240516017,Detroit Pistons,DET,12
2004,240516017,New Jersey Nets,NJ,14
2004,240516023,Minnesota Timberwolves,MIN,16
2004,240516023,Sacramento Kings,SAC,16
2004,240515013,San Antonio Spurs,SA,24
2004,240515013,Los Angeles Lakers,LAL,17
2004,240515011,Miami Heat,MIA,10
2004,240515011,Indiana Pacers,IND,12
2004,240514016,Sacramento Kings,SAC,17
2004,240514016,Minnesota Timberwolves,MIN,14
2004,240514008,New Jersey Nets,NJ,24
2004,240514008,Detroit Pistons,DET,25
2004,240513024,Los Angeles Lakers,LAL,15
2004,240513024,San Antonio Spurs,SA,23
2004,240512014,Indiana Pacers,IND,16
2004,240512014,Miami Heat,MIA,11
2004,240512023,Minnesota Timberwolves,MIN,16
2004,240512023,Sacramento Kings,SAC,9
2004,240511017,Detroit Pistons,DET,11
2004,240511017,New Jersey Nets,NJ,15
2004,240511013,San Antonio Spurs,SA,17
2004,240511013,Los Angeles Lakers,LAL,6
2004,240510014,Indiana Pacers,IND,20
2004,240510014,Miami Heat,MIA,12
2004,240510023,Minnesota Timberwolves,MIN,18
2004,240510023,Sacramento Kings,SAC,23
2004,240509017,Detroit Pistons,DET,10
2004,240509017,New Jersey Nets,NJ,15
2004,240509013,San Antonio Spurs,SA,27
2004,240509013,Los Angeles Lakers,LAL,16
2004,240508016,Sacramento Kings,SAC,11
2004,240508016,Minnesota Timberwolves,MIN,13
2004,240508011,Miami Heat,MIA,6
2004,240508011,Indiana Pacers,IND,18
2004,240507008,New Jersey Nets,NJ,15
2004,240507008,Detroit Pistons,DET,13
2004,240506011,Miami Heat,MIA,13
2004,240506011,Indiana Pacers,IND,18
2004,240505024,Los Angeles Lakers,LAL,12
2004,240505024,San Antonio Spurs,SA,16
2004,240504016,Sacramento Kings,SAC,16
2004,240504016,Minnesota Timberwolves,MIN,25
2004,240504014,New Orleans Hornets,NO,20
2004,240504014,Miami Heat,MIA,11
2004,240503008,New Jersey Nets,NJ,18
2004,240503008,Detroit Pistons,DET,12
2004,240502024,Los Angeles Lakers,LAL,10
2004,240502024,San Antonio Spurs,SA,17
2004,240502003,Miami Heat,MIA,16
2004,240502003,New Orleans Hornets,NO,15
2004,240430016,Denver Nuggets,DEN,16
2004,240430016,Minnesota Timberwolves,MIN,11
2004,240430014,New Orleans Hornets,NO,24
2004,240430014,Miami Heat,MIA,14
2004,240429008,Milwaukee Bucks,MIL,9
2004,240429008,Detroit Pistons,DET,14
2004,240429023,Dallas Mavericks,DAL,16
2004,240429023,Sacramento Kings,SAC,20
2004,240428013,Houston Rockets,HOU,16
2004,240428013,Los Angeles Lakers,LAL,14
2004,240427007,Minnesota Timberwolves,MIN,7
2004,240427007,Denver Nuggets,DEN,13
2004,240427003,Miami Heat,MIA,22
2004,240427003,New Orleans Hornets,NO,17
2004,240426006,Sacramento Kings,SAC,14
2004,240426006,Dallas Mavericks,DAL,21
2004,240426015,Detroit Pistons,DET,15
2004,240426015,Milwaukee Bucks,MIL,14
2004,240425029,San Antonio Spurs,SA,17
2004,240425029,Memphis Grizzlies,MEM,16
2004,240425018,New Jersey Nets,NJ,9
2004,240425018,New York Knicks,NY,21
2004,240425010,Los Angeles Lakers,LAL,9
2004,240425010,Houston Rockets,HOU,22
2004,240425002,Indiana Pacers,IND,17
2004,240425002,Boston Celtics,BOS,17
2004,240424007,Minnesota Timberwolves,MIN,20
2004,240424007,Denver Nuggets,DEN,11
2004,240424006,Sacramento Kings,SAC,12
2004,240424006,Dallas Mavericks,DAL,10
2004,240424015,Detroit Pistons,DET,12
2004,240424015,Milwaukee Bucks,MIL,21
2004,240424003,Miami Heat,MIA,15
2004,240424003,New Orleans Hornets,NO,17
2004,240423010,Los Angeles Lakers,LAL,14
2004,240423010,Houston Rockets,HOU,16
2004,240423002,Indiana Pacers,IND,22
2004,240423002,Boston Celtics,BOS,14
2004,240422029,San Antonio Spurs,SA,18
2004,240422029,Memphis Grizzlies,MEM,14
2004,240422018,New Jersey Nets,NJ,19
2004,240422018,New York Knicks,NY,12
2004,240421016,Denver Nuggets,DEN,8
2004,240421016,Minnesota Timberwolves,MIN,15
2004,240421014,New Orleans Hornets,NO,18
2004,240421014,Miami Heat,MIA,15
2004,240421008,Milwaukee Bucks,MIL,12
2004,240421008,Detroit Pistons,DET,25
2004,240420017,New York Knicks,NY,16
2004,240420017,New Jersey Nets,NJ,18
2004,240420011,Boston Celtics,BOS,18
2004,240420011,Indiana Pacers,IND,23
2004,240420023,Dallas Mavericks,DAL,19
2004,240420023,Sacramento Kings,SAC,23
2004,240419013,Houston Rockets,HOU,10
2004,240419013,Los Angeles Lakers,LAL,15
2004,240419024,Memphis Grizzlies,MEM,8
2004,240419024,San Antonio Spurs,SA,17
2004,240418016,Denver Nuggets,DEN,17
2004,240418016,Minnesota Timberwolves,MIN,12
2004,240418014,New Orleans Hornets,NO,19
2004,240418014,Miami Heat,MIA,17
2004,240418008,Milwaukee Bucks,MIL,16
2004,240418008,Detroit Pistons,DET,18
2004,240418023,Dallas Mavericks,DAL,21
2004,240418023,Sacramento Kings,SAC,21
2004,240417013,Houston Rockets,HOU,12
2004,240417013,Los Angeles Lakers,LAL,15
2004,240417024,Memphis Grizzlies,MEM,13
2004,240417024,San Antonio Spurs,SA,13
2004,240417017,New York Knicks,NY,9
2004,240417017,New Jersey Nets,NJ,17
2004,240417011,Boston Celtics,BOS,14
2004,240417011,Indiana Pacers,IND,12
2005,250623024,Detroit Pistons,DET,14
2005,250623024,San Antonio Spurs,SA,11
2005,250621024,Detroit Pistons,DET,17
2005,250621024,San Antonio Spurs,SA,28
2005,250619008,San Antonio Spurs,SA,20
2005,250619008,Detroit Pistons,DET,9
2005,250616008,San Antonio Spurs,SA,15
2005,250616008,Detroit Pistons,DET,9
2005,250614008,San Antonio Spurs,SA,17
2005,250614008,Detroit Pistons,DET,14
2005,250612024,Detroit Pistons,DET,6
2005,250612024,San Antonio Spurs,SA,24
2005,250609024,Detroit Pistons,DET,6
2005,250609024,San Antonio Spurs,SA,13
2005,250606014,Detroit Pistons,DET,13
2005,250606014,Miami Heat,MIA,11
2005,250604008,Miami Heat,MIA,13
2005,250604008,Detroit Pistons,DET,17
2005,250602014,Detroit Pistons,DET,11
2005,250602014,Miami Heat,MIA,8
2005,250601021,San Antonio Spurs,SA,21
2005,250601021,Phoenix Suns,PHX,17
2005,250531008,Miami Heat,MIA,14
2005,250531008,Detroit Pistons,DET,8
2005,250530024,Phoenix Suns,PHX,18
2005,250530024,San Antonio Spurs,SA,25
2005,250529008,Miami Heat,MIA,14
2005,250529008,Detroit Pistons,DET,13
2005,250528024,Phoenix Suns,PHX,13
2005,250528024,San Antonio Spurs,SA,20
2005,250525014,Detroit Pistons,DET,23
2005,250525014,Miami Heat,MIA,11
2005,250524021,San Antonio Spurs,SA,18
2005,250524021,Phoenix Suns,PHX,12
2005,250523014,Detroit Pistons,DET,11
2005,250523014,Miami Heat,MIA,11
2005,250522021,San Antonio Spurs,SA,23
2005,250522021,Phoenix Suns,PHX,15
2005,250520006,Phoenix Suns,PHX,27
2005,250520006,Dallas Mavericks,DAL,20
2005,250519025,San Antonio Spurs,SA,17
2005,250519025,Seattle SuperSonics,SEA,11
2005,250519011,Detroit Pistons,DET,13
2005,250519011,Indiana Pacers,IND,19
2005,250518021,Dallas Mavericks,DAL,22
2005,250518021,Phoenix Suns,PHX,19
2005,250517024,Seattle SuperSonics,SEA,13
2005,250517024,San Antonio Spurs,SA,17
2005,250517008,Indiana Pacers,IND,15
2005,250517008,Detroit Pistons,DET,15
2005,250515006,Phoenix Suns,PHX,21
2005,250515006,Dallas Mavericks,DAL,14
2005,250515025,San Antonio Spurs,SA,16
2005,250515025,Seattle SuperSonics,SEA,13
2005,250515011,Detroit Pistons,DET,13
2005,250515011,Indiana Pacers,IND,19
2005,250514027,Miami Heat,MIA,24
2005,250514027,Washington Wizards,WSH,20
2005,250513006,Phoenix Suns,PHX,22
2005,250513006,Dallas Mavericks,DAL,18
2005,250513011,Detroit Pistons,DET,16
2005,250513011,Indiana Pacers,IND,17
2005,250512027,Miami Heat,MIA,15
2005,250512027,Washington Wizards,WSH,24
2005,250512025,San Antonio Spurs,SA,19
2005,250512025,Seattle SuperSonics,SEA,16
2005,250511008,Indiana Pacers,IND,24
2005,250511008,Detroit Pistons,DET,17
2005,250511021,Dallas Mavericks,DAL,13
2005,250511021,Phoenix Suns,PHX,18
2005,250510024,Seattle SuperSonics,SEA,15
2005,250510024,San Antonio Spurs,SA,13
2005,250510014,Washington Wizards,WSH,22
2005,250510014,Miami Heat,MIA,23
2005,250509008,Indiana Pacers,IND,12
2005,250509008,Detroit Pistons,DET,12
2005,250509021,Dallas Mavericks,DAL,18
2005,250509021,Phoenix Suns,PHX,22
2005,250508024,Seattle SuperSonics,SEA,10
2005,250508024,San Antonio Spurs,SA,13
2005,250508014,Washington Wizards,WSH,16
2005,250508014,Miami Heat,MIA,20
2005,250507006,Houston Rockets,HOU,18
2005,250507006,Dallas Mavericks,DAL,16
2005,250507002,Indiana Pacers,IND,17
2005,250507002,Boston Celtics,BOS,18
2005,250506027,Chicago Bulls,CHI,20
2005,250506027,Washington Wizards,WSH,17
2005,250505010,Dallas Mavericks,DAL,26
2005,250505010,Houston Rockets,HOU,17
2005,250505011,Boston Celtics,BOS,16
2005,250505011,Indiana Pacers,IND,25
2005,250504024,Denver Nuggets,DEN,10
2005,250504024,San Antonio Spurs,SA,24
2005,250504004,Washington Wizards,WSH,12
2005,250504004,Chicago Bulls,CHI,23
2005,250503008,Philadelphia 76ers,PHI,16
2005,250503008,Detroit Pistons,DET,15
2005,250503002,Indiana Pacers,IND,15
2005,250503002,Boston Celtics,BOS,14
2005,250503025,Sacramento Kings,SAC,26
2005,250503025,Seattle SuperSonics,SEA,17
2005,250502007,San Antonio Spurs,SA,19
2005,250502007,Denver Nuggets,DEN,8
2005,250502027,Chicago Bulls,CHI,33
2005,250502027,Washington Wizards,WSH,13
2005,250502006,Houston Rockets,HOU,13
2005,250502006,Dallas Mavericks,DAL,15
2005,250501023,Seattle SuperSonics,SEA,25
2005,250501023,Sacramento Kings,SAC,21
2005,250501029,Phoenix Suns,PHX,24
2005,250501029,Memphis Grizzlies,MEM,24
2005,250501017,Miami Heat,MIA,18
2005,250501017,New Jersey Nets,NJ,19
2005,250501020,Detroit Pistons,DET,20
2005,250501020,Philadelphia 76ers,PHI,23
2005,250430007,San Antonio Spurs,SA,18
2005,250430007,Denver Nuggets,DEN,10
2005,250430011,Boston Celtics,BOS,13
2005,250430011,Indiana Pacers,IND,21
2005,250430010,Dallas Mavericks,DAL,20
2005,250430010,Houston Rockets,HOU,17
2005,250430027,Chicago Bulls,CHI,26
2005,250430027,Washington Wizards,WSH,20
2005,250429020,Detroit Pistons,DET,22
2005,250429020,Philadelphia 76ers,PHI,20
2005,250429029,Phoenix Suns,PHX,19
2005,250429029,Memphis Grizzlies,MEM,16
2005,250429023,Seattle SuperSonics,SEA,23
2005,250429023,Sacramento Kings,SAC,16
2005,250428010,Dallas Mavericks,DAL,17
2005,250428010,Houston Rockets,HOU,25
2005,250428011,Boston Celtics,BOS,12
2005,250428011,Indiana Pacers,IND,16
2005,250428017,Miami Heat,MIA,22
2005,250428017,New Jersey Nets,NJ,23
2005,250427004,Washington Wizards,WSH,25
2005,250427004,Chicago Bulls,CHI,15
2005,250427021,Memphis Grizzlies,MEM,18
2005,250427021,Phoenix Suns,PHX,17
2005,250427024,Denver Nuggets,DEN,8
2005,250427024,San Antonio Spurs,SA,18
2005,250426014,New Jersey Nets,NJ,22
2005,250426014,Miami Heat,MIA,13
2005,250426008,Philadelphia 76ers,PHI,18
2005,250426008,Detroit Pistons,DET,17
2005,250426025,Sacramento Kings,SAC,17
2005,250426025,Seattle SuperSonics,SEA,15
